"sku","attribute_set","product_type","product_websites","name","description"
109999,"Werkzeug_Zubehör","simple","base","Cimco 175110 Werkzeugtasche leer Kunststoff 60x105x170mm","Tasche für Werkzeuge und Utensilien, 3 Einsteckfächer, Schnappring für Schlüssel, Meterband usw., Klettverschluss, Universal-Metall-Halteclip zur Befestigung an Gürteln und Taschen aller Art, Gewicht nur 120 g. Maße 170x60x105 mm"
110000,"Werkzeug_Zubehör","simple","base","Cimco 175112 Werkzeugtasche leer Kunststoff 280x285x280mm","Elektriker-Gürteltasche, Werkzeug-Gürteltasche mit zahlreichen praktischen Details, 1 großes und 2 kleine Einsteckfächer, 6 verschieden große Elastikband-Aufnahmen für Schraubendreher, Bohrer und ähnliches, innenliegende Reißverschlusstasche für Dokumente, großer, mit Nieten verstärkter Elastikhalter für Hammer, Zange usw., Metallkette und -halter für mehrere Isolierbandrollen, aus verstärktem Spezialgewebe, Gürtelschlaufe, Gewicht nur 350g"
110001,"Werkzeug_Zubehör","simple","base","Cimco 175114 Werkzeugtasche leer Kunststoff 210x95x300mm","Werkzeug-Bauchtasche mit zahlreichen praktischen Details aus verstärktem Spezialgewebe, 2 geräumige Innenfächer, kleines Innenfach mit Klettverschluss, 6 Elastik-Halter für Schreibgerät, Bohrer, Schraubendreher und ähnliches, Reißverschluss-Vortasche, Taschendeckel verschließbar durch Klettverschluss und/oder 2 Reißverschlüsse (Einhand-Betätigung), integrierte, größenverstellbare Schürze mit 3 zusätzlichen Einsteckfächern, integrierter, bis 160 cm stufenlos weitenverstellbarer Gürtel mit großem Schnappverschluss für bequeme Einhand-Betätigung, Gürtel kann auch als Schultertrageriemen genutzt werden, so dass die Tasche zur Umhängetasche wird, Gewicht nur 750 g."
110002,"Werkzeug_Arbeitsschutz","simple","base","Cimco 175120 Arbeitsweste bl","Werkzeugweste, Werkzeug griffbereit am Mann und doch beide Hände frei! Zahlreiche praktische Ausstattungsdetails für den Profi-Einsatz gepolsterte Handytasche für Mobiltelefone, Brillen usw., mit Fixierband mit Klettverschluss und Elastikhalter für Schreibgerät, 2 Brusttaschen mit Klettverschluss, 1 davon ganz aufklappbar mit 4 innenliegenden Einsteckfächern, 2 große gepolsterte Hüfttaschen für diverse Werkzeuge, 1 davon mit Klettverschluss-Klappe, 8 kleine Elastikhalter für Schreibutensilien, Bohrer, Schraubendreher u. ä., Reißverschluss-Brusttasche für Visitenkarten, Tasche mit Sichtfenster, z. B. für Namensschild, mit Nieten verstärkte breite Halterung für Hammer, Zange u. ä., große Hintertasche mit 2 Reißverschlüssen für Kleinmaterial und Dokumente, von links und rechts zugänglich, komfortabel gepolsterte Schulterriemen, Weste in Einheitsgröße, individuell stufenlos weitenverstellbar. 480 x 660 mm, Gewicht nur 750 g"
110003,"Werkzeug_Zubehör","simple","base","Cimco 175130 Werkzeugtasche leer Kunststoff","Werkzeug- und Dokumententasche, Tasche für Servicetechniker, ideal für kleinere Wartungs- und Installationsarbeiten, 3 Einsteckfächer für Visitenkarten, 2 Elastikhalter für Mobiltelefon, Maßband, Kleinwerkzeug u. ä., 18 unterschiedlich große Einsteckfächer für Werkzeuge aller Art, 4-Ringhefter für Kataloge und andere Dokumente. Herausnehmbares Clipboard mit folgender Ausstattung Clipboard bis maximal DIN A 4-Schreibunterlagen, Elastik-Stifthalter, 9 Elastikhalter unterschiedlicher Größe für Schreibgeräte, Schraubendreher, Kleinwerkzeuge u. a., Reißverschlusstasche für Kleinutensilien. Dokumenten-Vortasche in DIN A 4-Größe mit Klettverschluss, 2 Handtragegriffe, Gewicht nur 1300 g."
110004,"Werkzeug_Zubehör","simple","base","Cimco 175132 Werkzeugtasche leer Kunststoff","Werkzeug-, Dokumenten- und Notebook-Tasche, das Top-Modell der WORK-Line: Werkzeugkoffer, Aktentasche und Notebook-Case in einem! Vollständig aufklappbare Werkzeugtasche mit Reißverschluss, 9 verschieden große Werkzeug-Einsteckfächer, 15 unterschiedliche Elastikhalter für Kleinwerkzeuge, Schraubendreher, Schreibgeräte u. ä., integrierte Notebooktasche geeignet für alle gängigen Notebooks inklusive separater herausnehmbarer Zubehör-Tasche für Stromversorgung, Maus u. ä., große Dokumenten- Vortasche mit Reißverschluss und verschieden großen Einsteckfächern und Halterungen für Schreibgerät, Visitenkarten etc., Tasche für Mobiltelefon und weitere Reißverschluss-Innentasche, zusätzlich kleine außen liegende Dokumententasche, gummierter Handtragegriff, abnehmbarer, stufenlos längenverstellbarer Trageriemen mit Schulterpolster, Gewicht nur 1600 g."
110005,"Werkzeug_Zubehör","simple","base","Cimco 175134 Werkzeugtasche leer Kunststoff","Elektriker-Umhängetasche Professionelle Aufbewahrungstasche mit flexiblem Klemmhaltesystem zur Aufnahme von Werkzeugen aller Art. 2 herausnehmbare Werkzeugplatten, Schultertrageriemen, 2 seitliche Einsteckfächer, gepolsterter Tragegriff. Inklusive zwei kleinen Sortierkästen. Gewicht 1300 g   200 x 300 x 100 mm"
110006,"Werkzeug_Zubehör","simple","base","Cimco 175150 Werkzeugtasche leer Kunststoff","Aufbewahrungstasche für Laptop-Computer und Zubehör, praktische und sehr leichte Tragetasche mit zahlreichen Fächern für Dokumente, Visitenkarten, Mobiltelefon, Accessoires und Zubehör, zwei besonders gepolsterte Innenfächer für Laptop sowie Zusatzausrüstung wie Drucker, herausnehmbare Tasche für Stromversorgung etc., mit Klettbandfixierung, aus widerstandsfähigem schwarzem Polyester-/Koskin-Gewebe, LxBxH 380x320x190mm."
110007,"Werkzeug_Werkzeuge","simple","base","Cimco 175230 Werkzeugset 41tlg Elektromonteur-Set","Meisterkoffer CHAMPION, Profi-Hartschalenkoffer mit herausragendem Preis-Leistungs-Verhältnis! Breiter Aluminiumrahmen für hohe Stabilität, Kofferschalen aus extrem schlag- und sturzfestem Polypropylen, besonders geräumige Bodenschale mit verschiedenen Stegen zur sinnvollen Aufteilung in Kleingefache, 3 Werkzeugtafeln mit zahlreichen Einsteckfächern in unterschiedlichen Größen zur sicheren Aufbewahrung von Handwerkzeugen aller Art, 3 Metallscharniere mit Rastmechanismus halten den Koffer ohne zusätzliche Streben sicher geöffnet, Komfort-Tragegriff mit Weichgummieinlage, 2 robuste abschließbare Schnappschlösser, Namensschild. Montage-Profi, beinhaltet eine Telefonzange mit geraden Backen 200mm, Seitensschneider 160mm, Elektriker-Schlitz-Schraubendreher 2,5x0,4x100mm, 3,0x0,5x100mm, 4,0x0,8x100mm und 5,5x1,0x125mm (Klingenmaße), Elektriker-Kreuzschlitz-Schraubendreher PZ1x80mm und PZ2x100mm (Klingenmaße), Bit-Box 10-teilig, Sechskant-Stiftschlüsselsatz (Inbus) 9-teilig 1,5-10mm, Universal-Schaltschrankschlüssel aus Metall, mit Bits, Phasenprüfer 100-250V AC 140mm, Abisolierzange  0,5-4qmm, automatisches Kabelmesser  8-28mm Durchmesser"
110008,"Werkzeug_Werkzeuge","simple","base","Cimco 175331 Werkzeugset 23tlg Elektromonteur-Set","Super-Meisterkoffer Perfekt Elektro, der formschöne, stabile, robuste Hartschalenkoffer mit 3 Werkzeugtafeln = 4 Einsteckleisten und einem Dokumentenfach. Bodenschale mit Rasteraufteilung und Trennstegen zur sicheren Unterbringung von Messgeräten und Kleinteilen, der CLOU, die neuen Werkzeugtafeln mit dem sensationellen Klemmeffekt, kleine und große Werkzeuge können ohne zwingendes Ordnungsprinzip eingesteckt werden und halten sicher fest, auch beim Transport, sogar wenn der Koffer mal auf dem Kopf steht. komplett mit 23 Werkzeugen, Abisolierzange Nr. 10 9686, Elektronik-Seitenschneider Nr. 10 1040, Telefonzange, gerade Nr. 10 9216, Wasserpumpenzange Nr. 10 9224, Telefonzange, gebogen Nr. 10 9238, Kombinationszange Nr. 10 9336, Kraft-Seitenschneider Nr. 10 9528, Stechahle Nr. 11 0482, Sechskant-Stiftschlüssel-Satz Nr. 11 0590, VDE-Spannungsprüfer Nr. 11 1280, Präzisions-Schraubendreher Nr. 11 1864, Schlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7702, dito Nr. 11 7704, dito Nr. 11 7705, dito Nr. 11 7706, Kreuzschlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7731, dito Nr. 11 7732, dito Nr. 11 7741, dito Nr. 11 7742, Kabelmesser, Kunststoff Nr. 12 0050, Universalschere Nr. 12 0122, Taschensäge Nr. 12 0490,  Kabelmesser Nr. 12 1010, Koffer, leer Nr. 17 5075"
110009,"Werkzeug_Werkzeuge","simple","base","Cimco 175333 Werkzeugset 59tlg Elektromonteur-Set","Super-Meisterkoffer Perfekt Elektro-Weißwaren, der formschöne, stabile, robuste Hartschalenkoffer mit 3 Werkzeugtafeln = 4 Einsteckleisten und einem Dokumentenfach. Bodenschale mit Rasteraufteilung und Trennstegen zur sicheren Unterbringung von Messgeräten und Kleinteilen, der CLOU, die neuen Werkzeugtafeln mit dem sensationellen Klemmeffekt, kleine und große Werkzeuge können ohne zwingendes Ordnungsprinzip eingesteckt werden und halten sicher fest, auch beim Transport, sogar wenn der Koffer mal auf dem Kopf steht. komplett mit 59 Werkzeugen, Abisolierzange Nr. 10 9686, Elektronik-Seitenschneider Nr. 10 1040, Presszange Nr. 10 1892, Rundzange Nr. 10 9062, Telefonzange, gerade Nr. 10 9216, Wasserpumpenzange Nr. 10 9224, Telefonzange, gebogen Nr. 10, 9238, Kombinationszange Nr. 10 9336, Kraft-Seitenschneider Nr. 10 9528, Stechahle Nr. 11 0482, Stiftschlüssel-Satz Nr. 11 0590, Spannungsprüfer Nr. 11 1280, Steckschlüsselsatz 33-teilig Nr. 11 3104, Schlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7702, dito Nr. 11 7704, dito Nr. 11 7705, dito Nr. 11 7706, Kreuzschlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7731, dito Nr. 11 7732, dito Nr. 11 7741, dito Nr. 11 7742, Kabelmesser, Kunststoff Nr. 12 0050, Universalschere Nr. 12 0122, Taschensäge Nr. 12 0490,  Kabelmesser Nr. 12 1010, Schlosserhammer Nr. 13 0804, Elektronik-Lot 60% Nr. 15 0062, Koffer, leer Nr. 17 5075"
110010,"Werkzeug_Werkzeuge","simple","base","Cimco 175370 Werkzeugset 33tlg Elektromonteur-Set","Super-Meisterkoffer PERFEKT. Rot Der formschöne, stabile, robuste Hartschalenkoffer mit 3 Werkzeugtafeln = 4 Einsteckleisten. Bodenschale mit Rasteraufteilung und Trennstegen zur sicheren Unterbringung von Messgeräten und Kleinteilen. Der CLOU: Die neuen Werkzeugtafeln mit dem sensationellen Klemmeffekt. Kleine und große Werkzeuge können ohne zwingendes Ordnungsprinzip eingesteckt werden und halten sicher fest. Auch beim Transport, sogar wenn der Koffer mal ?auf dem Kopf steht?, komplett mit 33 Sicherheitswerkzeugen (1000 Volt-Schutzisolation), Kunststoff-Klammer Nr. 10 0796, Rundzange Nr. 10 8773, Telefonzange, gerade Nr. 10 8778, Telefonzange, gebogen Nr. 10 8780, Kombinationszange Nr. 10 8782, Kraft-Seitenschneider Nr. 10 8784, Abisolierzange Nr. 10 8790, Festhalteschraubendreher Nr. 11 0782, dito Nr. 11 0784, dito Nr. 11 0792, dito Nr. 11 0794, Winkelschraubendreher Nr. 11 0804, dito Nr. 11 0806, Spannungsprüfer DUSPOL Nr. 11 1430, Schlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7701, dito Nr. 11 7704, dito Nr. 11 7705, dito Nr. 11 7706, dito Nr. 11 7708, Kreuzschlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7731, dito Nr. 11 7732, dito Nr. 11 7741, dito Nr. 11 7742, Sechskant-Steckschlüssel mit 1000 V-Schutzisolation Nr. 11 7805, dito Nr. 11 7807, dito Nr. 11 7808, dito Nr. 11 7810, Kabelmesser, vollisoliert Nr. 12 0008, Kabelmesser mit gerader Klinge Nr. 12 0042, Kabelschere Nr. 12 0206, PVC-Klebeband Nr. 14 0182, NH-Sicherheitsgriff Nr. 14 0210, Elektriker-Schutzhandschuhe Nr. 14 0214, Koffer, leer Nr. 17 5076 - der formschöne, stabile, robuste Hartschalenkoffer jedoch rot durchgefärbte Kunststoffschalen mit 3 Werkzeugtafeln = 4 Einsteckleisten und einem Dokumentenfach. Bodenschale mit Rasteraufteilung und Trennstegen zur sicheren Unterbringung von Messgeräten und Kleinteilen. Die neuen Werkzeugtafeln mit dem sensationellen Klemmeffekt. Kleine und große Werkzeuge können ohne zwingendes Ordnungsprinzip eingesteckt werden und halten sicher fest. Auch beim Transport, sogar wenn der Koffer mal auf dem Kopf steht, LxBxH 490x200x400mm."
110011,"Werkzeug_Werkzeuge","simple","base","Cimco 175410 Werkzeugset 31tlg Elektromonteur-Set","Super-Meisterkoffer Perfekt Elektro-Elektronik, der formschöne, stabile, robuste Hartschalenkoffer mit 3 Werkzeugtafeln = 4 Einsteckleisten und einem Dokumentenfach. Bodenschale mit Rasteraufteilung und Trennstegen zur sicheren Unterbringung von Messgeräten und Kleinteilen, der CLOU, die neuen Werkzeugtafeln mit dem sensationellen Klemmeffekt, kleine und große Werkzeuge können ohne zwingendes Ordnungsprinzip eingesteckt werden und halten sicher fest, auch beim Transport, sogar wenn der Koffer mal auf dem Kopf steht. komplett mit 31 Werkzeugen, Lackabzieher Nr. 10 0712, Abisolierzange Nr. 10 9686, Elektronik-Seitenschneider Nr. 10 1040, Elektronik-Spitzzange, gebogen Nr. 10 1076, Pinzette, gebogen Nr. 10 3016, Telefonzange, gerade Nr. 10 9216, Kombinationszange Nr. 10, 9336, Kraft-Seitenschneider Nr. 10 9528, Winkelschraubendreher, Schlitz Nr. 11 0620, dito, Kreuzschlitz Nr. 11 0630, Festhalteschraubendreher Nr. 11 0784, Spannungsprüfer Nr. 11 1280, Kontrollspiegel Nr. 11 1600, Krallengreifer Nr. 11 1652, Präzisions-Schraubendreher Nr. 11 1864, Sechskant-Steckschlüssel Nr., 11 7205, dito Nr. 11 7207, dito Nr. 11 7208, dito Nr. 11 7210, Schlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7702, dito Nr. 11 7704, dito Nr. 11 7705, dito Nr. 11 7706, Kreuzschlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7731, dito Nr. 11 7732, dito Nr. 11 7741, dito Nr. 11 7742, Kabelmesser, Kunststoff Nr. 12 0050, Universalschere Nr. 12 0122, Telefonschere, gezahnt Nr. 12 0222,  Kabelmesser Nr. 12 1010, Koffer, leer Nr. 17 5075"
110012,"Werkzeug_Zubehör","simple","base","Cimco 176000 Werkzeugtasche leer Leder Mit Schulterriemen","Betriebselektriker-Werkzeugtasche aus starkem Rindleder, extra robust, Vorder-, Mittel- und Rückwand mit 17 Einsteckfächern in bewährter Innenaufteilung, durchsichtiges Klemmfach im Deckel, abnehmbarer Trageriemen, mit stabilem Steckschloss, Gewicht nur 1.200g, LxBxH 220x340x190mm."
110013,"Werkzeug_Zubehör","simple","base","Cimco 176020 Werkzeugkoffer leer Leder/Metall","Werkzeugkoffer aus starkem Rindleder mit verzinkter, vernieteter Blechbodenwanne, abklappbare Vorderwand, Vorder- und Rückwand, Boden, Deckel und Seitenteile extra verstärkt, schwerer Tragegriff, 2 abschließbare Schlösser, seitliche Steckschlösser, Bodengleiter, seitliche Schlaufen für Schultertrageriemen, Innenseiten mit zahlreichen Werkzeugeinsteckfächern und verstellbaren Schlaufen, zusätzlich alle Außenkanten mit Alu-Winkeln verstärkt"
110014,"Werkzeug_Zubehör","simple","base","Cimco 176024 Werkzeugkoffer leer Leder/Metall","Werkzeugkoffer aus starkem Rindleder mit verzinkter, vernieteter Blechbodenwanne, abklappbare Vorderwand, Vorder- und Rückwand, Boden, Deckel und Seitenteile extra verstärkt, schwerer Tragegriff, 2 abschließbare Schlösser, seitliche Steckschlösser, Bodengleiter, seitliche Schlaufen für Schultertrageriemen, Innenseiten mit zahlreichen Werkzeugeinsteckfächern und verstellbaren Schlaufen, zusätzlich alle Außenkanten mit Alu-Winkeln verstärkt mit Dokumenten-Vortasche"
110015,"Werkzeug_Zubehör","simple","base","Cimco 176025 Werkzeugkoffer leer Leder/Metall","Werkzeugkoffer aus starkem Rindleder, speziell für Sicherheitswerkzeuge und Schutzvorrichtungen, alle Außenkanten mit Alu-Winkeln verstärkt, Seitenteile, Vorder- und Rückwand, Boden und Deckel extra verstärkt, Vorderwand abklappbar, abschließbare Steckschlösser, Seitenverschlüsse, schwerer Stollen-Tragegriff, zahlreiche Werkzeugeinsteckfächer, seitliche Schlaufen für Schultertrageriemen, Bodengleiter, zusätzlich mit Dokumenten- Vortasche"
110016,"Werkzeug_Zubehör","simple","base","Cimco 176027 Werkzeugkoffer leer Leder/Metall","Werkzeugkoffer aus starkem Rindleder mit verzinkter, vernieteter Blechbodenwanne, abklappbare Vorderwand, Vorder- und Rückwand, Boden, Deckel und Seitenteile extra verstärkt, schwerer Tragegriff, 2 abschließbare Schlösser, seitliche Steckschlösser, Bodengleiter, seitliche Schlaufen für Schultertrageriemen, Innenseiten mit zahlreichen Werkzeugeinsteckfächern und verstellbaren Schlaufen, zusätzlich alle Außenkanten mit Alu-Winkeln verstärkt, zusätzlich mit abklappbarer Rückwand, herausnehmbarer Zwischenwand und Dokumenten-Vortasche"
110017,"Werkzeug_Zubehör","simple","base","Cimco 176028 Werkzeugkoffer leer Leder/Metall","Werkzeugkoffer aus starkem Rindleder mit verzinkter, vernieteter Blechbodenwanne, abklappbare Vorderwand, Vorder- und Rückwand, Boden, Deckel und Seitenteile extra verstärkt, schwerer Tragegriff, 2 abschließbare Schlösser, seitliche Steckschlösser, Bodengleiter, seitliche Schlaufen für Schultertrageriemen, Innenseiten mit zahlreichen Werkzeugeinsteckfächern und verstellbaren Schlaufen, zusätzlich alle Außenkanten mit Alu-Winkeln verstärkt, zusätzlich mit abklappbarer Rückwand, herausnehmbarer Zwischenwand und Dokumenten-Vortasche"
110018,"Werkzeug_Werkzeuge","simple","base","Cimco 176326 Werkzeugset 35tlg Elektromonteur-Set","Rindleder-Werkzeugkoffer Elektro-Monteur II, Werkzeugkoffer aus starkem Rindleder mit verzinkter, vernieteter Blechbodenwanne, abklappbare Vorderwand, Vorder- und Rückwand, Boden, Deckel und Seitenteile extra verstärkt, schwerer Tragegriff, 2 abschließbare Schlösser, seitliche Steckschlösser, Bodengleiter, seitliche Schlaufen für Schultertrageriemen, Innenseiten mit zahlreichen Werkzeugeinsteckfächern und verstellbaren Schlaufen, zusätzlich alle Außenkanten mit Alu-Winkeln verstärkt, zusätzlich mit abklappbarer Rückwand, herausnehmbarer Zwischenwand und Dokumenten-Vortasche, komplett mit 35 Werkzeugen, Abisolierzange Nr. 10 9686, Elektronik-Seitenschneider Nr. 10 1040, Telefonzange, gerade Nr. 10 9216, Wasserpumpenzange Nr. 10 9224, Telefonzange, gebogen Nr. 10 9238, Kombinationszange Nr. 10 9336, Kraft-Seitenschneider Nr. 10 9528, Stechahle Nr. 11 0482, Stiftschlüssel-Satz Nr. 11 0590, Winkelschraubendreher, Schlitz Nr. 11 0620, dito, Kreuzschlitz Nr. 11 0630, Spannungsprüfer Nr. 11 1280, Präzisions-Schraubendreher Nr. 11 1866, Sechskant-Steckschlüssel Nr. 11 7205, dito Nr. 11 7207, dito Nr. 11 7208, dito Nr. 11 7210, Schlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7701, dito Nr. 11 7702, dito Nr. 11 7703, dito Nr. 11 7704, dito Nr. 11 7705, dito Nr. 11 7706, dito Nr. 11 7708, Kreuzschlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7731, dito Nr. 11 7732, dito Nr. 11 7741, dito Nr. 11 7742, Kabelmesser, Kunststoff Nr. 12 0050, Universalschere Nr. 12 0122, Kabelschere Nr. 12 0204, Taschensäge Nr. 12 0490, Kabelmesser Nr. 12 1010, Sicherheits-Schlosserhammer Nr. 13 0582, Gliedermaßstab, Kunststoff Nr. 21 0008, Koffer, leer Nr. 17 6028 (Werkzeugkoffer aus starkem Rindleder mit verzinkter, vernieteter Blechbodenwanne, abklappbare Vorderwand, Vorder- und Rückwand, Boden, Deckel und Seitenteile extra verstärkt, schwerer Tragegriff, 2 abschließbare Schlösser, seitliche Steckschlösser, Bodengleiter, seitliche Schlaufen für Schultertrageriemen, Innenseiten mit zahlreichen Werkzeugeinsteckfächern und verstellbaren Schlaufen, zusätzlich mit abklappbarer Rückwand, herausnehmbarer Zwischenwand und Dokumenten-Vortasche, LxBxH 480x190x340mm)."
110019,"Werkzeug_Werkzeuge","simple","base","Cimco 176328 Werkzeugset 45tlg Elektromonteur-Set","Rindleder-Werkzeugkoffer Elektro-Monteur III; Werkzeugkoffer aus starkem Rindleder mit verzinkter, vernieteter Blechbodenwanne, abklappbare Vorderwand, Vorder- und Rückwand, Boden, Deckel und Seitenteile extra verstärkt, schwerer Tragegriff, 2 abschließbare Schlösser, seitliche Steckschlösser, Bodengleiter, seitliche Schlaufen für Schultertrageriemen, Innenseiten mit zahlreichen Werkzeugeinsteckfächern und verstellbaren Schlaufen, zusätzlich alle Außenkanten mit Alu-Winkeln verstärkt, zusätzlich mit abklappbarer Rückwand, herausnehmbarer Zwischenwand und Dokumenten-Vortasche; komplett mit 45 Werkzeugen, Abisolierzange Nr. 10 9686, Elektronik-Seitenschneider Nr. 10 1040, Elektronik-Spitzzange, gebogen Nr. 10 1076, Presszange Nr. 10 1892, isolierte Pinzette, spitz Nr. 10 3110, Telefonzange, gerade Nr. 10 9216, Wasserpumpenzange Nr. 10 9224, Telefonzange, gebogen Nr. 10 9238, Kombinationszange Nr. 10 9336, Kraft-Seitenschneider Nr. 10 9528, Stechahle Nr. 11 0482, Stiftschlüssel-Satz Nr. 11 0590, Winkelschraubendreher, Schlitz Nr. 11 0620, Winkelschraubendreher, Kreuzschlitz Nr. 11 0630, VDE-Festhalteschraubendreher Nr. 11 0784, Spannungsprüfer Nr. 11 1280, Präzisions-Schraubendreher Nr. 11 1866, dito Nr. 11 1880, Rollgabelschlüssel Nr. 11 2800, Schaltschrankschlüssel Nr. 11 2894, Sechskant-Steckschlüssel Nr. 11 7205, dito Nr. 11 7207, dito Nr. 11 7208, dito Nr. 11 7210, Schlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7701, dito Nr. 11 7702, dito Nr. 11 7703, dito Nr. 11 7704, dito Nr. 11 7705, dito Nr. 11 7706, dito Nr. 11 7708, Kreuzschlitz-Schraubendreher mit 1000 V-Schutzisolation Nr. 11 7731, dito Nr. 11 7732, dito Nr. 11 7741, dito Nr. 11 7742, Kabelmesser, Kunststoff Nr. 12 0050, Universalmesser Nr. 12 0072, Universalschere Nr. 12 0122, Kabelschere Nr. 12 0204, Taschensäge Nr. 12 0490, Kabelmesser Nr. 12 1010, Elektriker-Meißel Nr. 13 0006, Sicherheits-Schlosserhammer Nr. 13 0582, Gliedermaßstab, Kunststoff Nr. 21 0008, Elektriker-Sicherheits-Wasserwaage Nr. 21 1435, Koffer, leer Nr. 17 6028 (Werkzeugkoffer aus starkem Rindleder mit verzinkter, vernieteter Blechbodenwanne, abklappbare Vorderwand, Vorder- und Rückwand, Boden, Deckel und Seitenteile extra verstärkt, schwerer Tragegriff, 2 abschließbare Schlösser, seitliche Steckschlösser, Bodengleiter, seitliche Schlaufen für Schultertrageriemen, Innenseiten mit zahlreichen Werkzeugeinsteckfächern und verstellbaren Schlaufen, zusätzlich mit abklappbarer Rückwand, herausnehmbarer Zwischenwand und Dokumenten-Vortasche, LxBxH 480x190x340mm)."
